GenerationDepth,TaskId,Algorithm,Strategy,SolutionLength,StatesVisited,StatesProcessed,MaxTreeLevel,DurationInMiliseconds
7,148,bfs,ulrd,7,453,1421,7,7
7,148,dfs,drlu,25,2159,45539,25,37
7,148,dfs,drul,25,1958,40017,25,35
7,148,dfs,ludr,25,70,271,25,6
7,148,dfs,lurd,25,190,885,25,7
7,148,dfs,rdlu,25,3419,90618,25,70
7,148,dfs,rdul,25,1403,23706,25,24
7,148,dfs,uldr,25,3261,87363,25,66
7,148,dfs,ulrd,25,1092,18787,25,20
7,149,astr,hamm,19,39,123,19,5
7,149,astr,manh,11,39,114,11,5
7,149,bd,astrmanhastrmanh,11,70,208,10,6
7,149,bd,bfsrdulbfslurd,7,60,190,4,7
7,149,bfs,drlu,7,644,2024,7,8
7,149,bfs,drul,7,608,1916,7,7
7,149,bfs,ludr,7,426,1339,7,10
7,149,bfs,lurd,7,420,1318,7,7
7,149,bfs,rdlu,7,638,2003,7,7
7,149,bfs,rdul,7,602,1895,7,7
7,149,bfs,uldr,7,391,1234,7,7
7,149,bfs,ulrd,7,385,1213,7,7
7,149,dfs,drlu,25,1366,23092,25,22
7,149,dfs,drul,25,3473,90874,25,65
7,149,dfs,ludr,25,1054,18173,25,22
7,149,dfs,lurd,25,2906,73662,25,54
7,149,dfs,rdlu,25,2766,72731,25,53
7,149,dfs,rdul,25,2197,46153,25,40
7,149,dfs,uldr,25,571,6137,25,12
7,149,dfs,ulrd,25,370,3167,25,8
7,150,astr,hamm,23,291,892,37,6
7,150,astr,manh,7,56,161,17,5
7,150,bd,astrmanhastrmanh,7,104,304,17,7
7,150,bd,bfsrdulbfslurd,7,48,154,4,7
7,150,bfs,drlu,7,373,1174,7,7
7,150,bfs,drul,7,373,1174,7,7
7,150,bfs,ludr,7,538,1691,7,12
7,150,bfs,lurd,7,655,2060,7,8
7,150,bfs,rdlu,7,491,1547,7,7
7,150,bfs,rdul,7,491,1547,7,9
7,150,bfs,uldr,7,538,1691,7,7
7,150,bfs,ulrd,7,655,2060,7,7
7,150,dfs,drlu,25,209,1548,25,7
7,150,dfs,drul,25,828,9079,25,13
7,150,dfs,ludr,25,1211,20361,25,22
7,150,dfs,lurd,25,3539,91355,25,66
7,150,dfs,rdlu,25,2559,68868,25,53
7,150,dfs,rdul,25,2049,43963,25,35
7,150,dfs,uldr,25,2625,70521,25,55
7,150,dfs,ulrd,25,2270,47155,25,39
7,151,astr,hamm,35,670,2074,107,8
7,151,astr,manh,7,10,27,7,5
7,151,bd,astrmanhastrmanh,7,16,47,6,6
7,151,bd,bfsrdulbfslurd,7,46,152,4,8
7,151,bfs,drlu,7,313,965,7,7
7,151,bfs,drul,7,513,1606,7,7
7,151,bfs,ludr,7,281,871,7,7
7,151,bfs,lurd,7,280,867,7,7
7,151,bfs,rdlu,7,312,961,7,7
7,151,bfs,rdul,7,513,1605,7,7
7,151,bfs,uldr,7,482,1515,7,8
7,151,bfs,ulrd,7,482,1514,7,7
7,151,dfs,drlu,25,209,1546,25,7
7,151,dfs,drul,25,828,9077,25,13
7,151,dfs,ludr,25,70,269,25,6
7,151,dfs,lurd,25,191,883,25,7
7,151,dfs,rdlu,25,207,1511,25,8
7,151,dfs,rdul,25,827,9042,25,13
7,151,dfs,uldr,25,14250,949224,25,572
7,151,dfs,ulrd,25,6134,248423,25,161
7,152,astr,hamm,7,8,22,7,5
7,152,astr,manh,7,11,30,7,5
7,152,bd,astrmanhastrmanh,7,18,54,6,6
7,152,bd,bfsrdulbfslurd,7,46,151,4,7
7,152,bfs,drlu,7,267,829,7,7
7,152,bfs,drul,7,267,829,7,7
7,152,bfs,ludr,7,324,998,7,9
7,152,bfs,lurd,7,526,1644,7,7
7,152,bfs,rdlu,7,471,1481,7,7
7,152,bfs,rdul,7,471,1481,7,7
7,152,bfs,uldr,7,324,998,7,7
7,152,bfs,ulrd,7,526,1644,7,7
7,152,dfs,drlu,25,50,231,25,7
7,152,dfs,drul,25,173,854,25,7
7,152,dfs,ludr,25,224,1584,25,8
7,152,dfs,lurd,25,846,9106,25,13
7,152,dfs,rdlu,25,14234,949177,25,579
7,152,dfs,rdul,25,6119,248385,25,162
7,152,dfs,uldr,25,224,1558,25,8
7,152,dfs,ulrd,25,846,9080,25,14
7,153,astr,hamm,13,109,332,25,5
7,153,astr,manh,151,838,2482,163,10
7,153,bd,astrmanhastrmanh,127,1572,4667,163,14
7,153,bd,bfsrdulbfslurd,7,64,202,4,7
7,153,bfs,drlu,7,525,1652,7,7
7,153,bfs,drul,7,642,2022,7,8
7,153,bfs,ludr,7,384,1207,7,11
7,153,bfs,lurd,7,386,1212,7,7
7,153,bfs,rdlu,7,527,1657,7,7
7,153,bfs,rdul,7,644,2027,7,7
7,153,bfs,uldr,7,502,1581,7,7
7,153,bfs,ulrd,7,504,1586,7,7
7,153,dfs,drlu,25,1196,20323,25,22
7,153,dfs,drul,25,3521,91326,25,66
7,153,dfs,ludr,25,224,1586,25,8
7,153,dfs,lurd,25,846,9108,25,13
7,153,dfs,rdlu,25,2610,70474,25,55
7,153,dfs,rdul,25,2256,47117,25,38
7,153,dfs,uldr,25,2575,68915,25,51
7,153,dfs,ulrd,25,2067,44001,25,36
7,154,astr,hamm,9,79,250,36,5
7,154,astr,manh,7,10,30,7,5
7,154,bd,astrmanhastrmanh,7,16,50,6,5
7,154,bd,bfsrdulbfslurd,7,46,147,4,8
7,154,bfs,drlu,7,345,1092,7,7
7,154,bfs,drul,7,340,1075,7,7
7,154,bfs,ludr,7,585,1844,7,10
7,154,bfs,lurd,7,688,2159,7,7
7,154,bfs,rdlu,7,447,1405,7,7
7,154,bfs,rdul,7,442,1388,7,8
7,154,bfs,uldr,7,580,1827,7,7
7,154,bfs,ulrd,7,683,2142,7,7
7,154,dfs,drlu,25,50,233,25,7
7,154,dfs,drul,25,172,856,25,7
7,154,dfs,ludr,25,2173,45577,25,38
7,154,dfs,lurd,25,2836,73016,25,52
7,154,dfs,rdlu,25,3248,87316,25,67
7,154,dfs,rdul,25,1078,18749,25,22
7,154,dfs,uldr,25,3435,90665,25,64
7,154,dfs,ulrd,25,1422,23744,25,24
7,155,astr,hamm,7,13,41,7,4
7,155,astr,manh,7,10,30,7,5
7,155,bd,astrmanhastrmanh,7,16,50,6,6
7,155,bd,bfsrdulbfslurd,7,46,147,4,8
7,155,bfs,drlu,7,346,1096,7,7
7,155,bfs,drul,7,359,1134,7,7
7,155,bfs,ludr,7,552,1730,7,9
7,155,bfs,lurd,7,620,1951,7,8
7,155,bfs,rdlu,7,380,1200,7,7
7,155,bfs,rdul,7,375,1183,7,7
7,155,bfs,uldr,7,565,1768,7,8
7,155,bfs,ulrd,7,615,1934,7,7
7,155,dfs,drlu,25,84,369,25,6
7,155,dfs,drul,25,152,734,25,6
7,155,dfs,ludr,25,1232,21385,25,22
7,155,dfs,lurd,25,3490,90903,25,67
7,155,dfs,rdlu,25,554,6090,25,11
7,155,dfs,rdul,25,355,3129,25,8
7,155,dfs,uldr,25,2664,70775,25,54
7,155,dfs,ulrd,25,2215,46191,25,37
7,156,astr,hamm,9,79,249,36,5
7,156,astr,manh,7,10,29,7,5
7,156,bd,astrmanhastrmanh,7,16,49,6,6
7,156,bd,bfsrdulbfslurd,7,46,152,4,7
7,156,bfs,drlu,7,325,1007,7,7
7,156,bfs,drul,7,410,1273,7,7
7,156,bfs,ludr,7,383,1202,7,12
7,156,bfs,lurd,7,385,1207,7,7
7,156,bfs,rdlu,7,327,1012,7,7
7,156,bfs,rdul,7,412,1278,7,7
7,156,bfs,uldr,7,466,1461,7,7
7,156,bfs,ulrd,7,468,1466,7,7
7,156,dfs,drlu,25,551,5661,25,11
7,156,dfs,drul,25,352,2700,25,9
7,156,dfs,ludr,25,1232,21387,25,25
7,156,dfs,lurd,25,3490,90905,25,66
7,156,dfs,rdlu,25,554,6087,25,12
7,156,dfs,rdul,25,355,3126,25,9
7,156,dfs,uldr,25,15399,998001,25,601
7,156,dfs,ulrd,25,4332,171660,25,112
7,157,astr,hamm,7,8,22,7,4
7,157,astr,manh,7,8,22,7,5
7,157,bd,astrmanhastrmanh,7,12,36,6,6
7,157,bd,bfsrdulbfslurd,7,46,152,4,7
7,157,bfs,drlu,7,262,814,7,7
7,157,bfs,drul,7,288,890,7,7
7,157,bfs,ludr,7,504,1581,7,11
7,157,bfs,lurd,7,506,1586,7,7
7,157,bfs,rdlu,7,264,819,7,7
7,157,bfs,rdul,7,290,895,7,7
7,157,bfs,uldr,7,529,1654,7,7
7,157,bfs,ulrd,7,531,1659,7,7
7,157,dfs,drlu,25,50,230,25,6
7,157,dfs,drul,25,172,853,25,7
7,157,dfs,ludr,25,6166,249125,25,155
7,157,dfs,lurd,25,14282,949882,25,585
7,157,dfs,rdlu,25,53,221,25,6
7,157,dfs,rdul,25,175,844,25,7
7,157,dfs,uldr,25,15490,999308,25,617
7,157,dfs,ulrd,25,4426,172532,25,114
7,158,astr,hamm,7,8,21,7,5
7,158,astr,manh,7,8,21,7,5
7,158,bd,astrmanhastrmanh,7,12,35,6,6
7,158,bd,bfsrdulbfslurd,7,48,158,4,8
7,158,bfs,drlu,7,461,1451,7,7
7,158,bfs,drul,7,461,1451,7,7
7,158,bfs,ludr,7,534,1669,7,8
7,158,bfs,lurd,7,334,1028,7,7
7,158,bfs,rdlu,7,259,804,7,7
7,158,bfs,rdul,7,259,804,7,7
7,158,bfs,uldr,7,534,1669,7,7
7,158,bfs,ulrd,7,334,1028,7,7
7,158,dfs,drlu,25,6105,248348,25,160
7,158,dfs,drul,25,14220,949126,25,563
7,158,dfs,ludr,25,857,9136,25,13
7,158,dfs,lurd,25,238,1608,25,7
7,158,dfs,rdlu,25,29,118,25,6
7,158,dfs,rdul,25,16,89,25,6
7,158,dfs,uldr,25,857,9148,25,14
7,158,dfs,ulrd,25,238,1620,25,7
7,159,astr,hamm,7,8,22,7,4
7,159,astr,manh,13,23,66,13,5
7,159,bd,astrmanhastrmanh,13,40,120,12,6
7,159,bd,bfsrdulbfslurd,7,54,174,4,8
7,159,bfs,drlu,7,634,1997,7,7
7,159,bfs,drul,7,517,1627,7,7
7,159,bfs,ludr,7,512,1611,7,8
7,159,bfs,lurd,7,512,1611,7,7
7,159,bfs,rdlu,7,634,1997,7,8
7,159,bfs,rdul,7,517,1627,7,7
7,159,bfs,uldr,7,394,1237,7,7
7,159,bfs,ulrd,7,394,1237,7,7
7,159,dfs,drlu,25,2242,47080,25,41
7,159,dfs,drul,25,2597,70423,25,52
7,159,dfs,ludr,25,2078,44057,25,35
7,159,dfs,lurd,25,2589,68965,25,53
7,159,dfs,rdlu,25,3510,91283,25,66
7,159,dfs,rdul,25,1185,20266,25,21
7,159,dfs,uldr,25,857,9150,25,14
7,159,dfs,ulrd,25,238,1622,25,8
7,160,astr,hamm,7,8,23,7,5
7,160,astr,manh,7,8,23,7,5
7,160,bd,astrmanhastrmanh,7,12,37,6,6
7,160,bd,bfsrdulbfslurd,7,52,172,4,8
7,160,bfs,drlu,7,424,1333,7,7
7,160,bfs,drul,7,424,1333,7,7
7,160,bfs,ludr,7,508,1591,7,10
7,160,bfs,lurd,7,372,1150,7,7
7,160,bfs,rdlu,7,286,885,7,6
7,160,bfs,rdul,7,286,885,7,7
7,160,bfs,uldr,7,508,1591,7,7
7,160,bfs,ulrd,7,372,1150,7,7
7,160,dfs,drlu,25,6059,247864,25,161
7,160,dfs,drul,25,14172,948642,25,579
7,160,dfs,ludr,25,819,8866,25,13
7,160,dfs,lurd,25,295,2094,25,8
7,160,dfs,rdlu,25,3606,94372,25,68
7,160,dfs,rdul,25,865,15443,25,18
7,160,dfs,uldr,25,819,8878,25,14
7,160,dfs,ulrd,25,295,2106,25,8
7,161,astr,hamm,7,8,22,7,5
7,161,astr,manh,7,8,22,7,5
7,161,bd,astrmanhastrmanh,7,12,36,6,6
7,161,bd,bfsrdulbfslurd,7,54,179,4,9
7,161,bfs,drlu,7,337,1043,7,7
7,161,bfs,drul,7,337,1043,7,7
7,161,bfs,ludr,7,307,947,7,8
7,161,bfs,lurd,7,282,867,7,6
7,161,bfs,rdlu,7,312,963,7,7
7,161,bfs,rdul,7,312,963,7,7
7,161,bfs,uldr,7,307,947,7,7
7,161,bfs,ulrd,7,282,867,7,7
7,161,dfs,drlu,25,3643,94312,25,65
7,161,dfs,drul,25,903,15383,25,17
7,161,dfs,ludr,25,819,8866,25,13
7,161,dfs,lurd,25,295,2094,25,8
7,161,dfs,rdlu,25,3606,94371,25,67
7,161,dfs,rdul,25,865,15442,25,18
7,161,dfs,uldr,25,819,8878,25,14
7,161,dfs,ulrd,25,295,2106,25,8
7,162,astr,hamm,7,8,24,7,6
7,162,astr,manh,7,8,24,7,5
7,162,bd,astrmanhastrmanh,7,12,38,6,6
7,162,bd,bfsrdulbfslurd,7,54,178,4,8
7,162,bfs,drlu,7,338,1058,7,10
7,162,bfs,drul,7,338,1058,7,7
7,162,bfs,ludr,7,446,1393,7,7
7,162,bfs,lurd,7,456,1418,7,7
7,162,bfs,rdlu,7,349,1087,7,7
7,162,bfs,rdul,7,349,1087,7,7
7,162,bfs,uldr,7,446,1393,7,7
7,162,bfs,ulrd,7,456,1418,7,7
7,162,dfs,drlu,25,1316,22578,25,22
7,162,dfs,drul,25,3377,89937,25,70
7,162,dfs,ludr,25,726,7728,25,13
7,162,dfs,lurd,25,417,3668,25,9
7,162,dfs,rdlu,25,15238,996348,25,595
7,162,dfs,rdul,25,4169,169593,25,112
7,162,dfs,uldr,25,726,7740,25,13
7,162,dfs,ulrd,25,417,3680,25,9
7,163,astr,hamm,7,8,24,7,5
7,163,astr,manh,7,8,24,7,5
7,163,bd,astrmanhastrmanh,7,12,38,6,6
7,163,bd,bfsrdulbfslurd,7,48,158,4,8
7,163,bfs,drlu,7,425,1331,7,7
7,163,bfs,drul,7,425,1331,7,7
7,163,bfs,ludr,7,534,1669,7,13
7,163,bfs,lurd,7,368,1142,7,7
7,163,bfs,rdlu,7,259,804,7,6
7,163,bfs,rdul,7,259,804,7,7
7,163,bfs,uldr,7,534,1669,7,7
7,163,bfs,ulrd,7,368,1142,7,7
7,163,dfs,drlu,25,4273,170492,25,113
7,163,dfs,drul,25,15342,997271,25,626
7,163,dfs,ludr,25,533,4579,25,10
7,163,dfs,lurd,25,612,6817,25,12
7,163,dfs,rdlu,25,29,121,25,7
7,163,dfs,rdul,25,16,92,25,6
7,163,dfs,uldr,25,533,4591,25,10
7,163,dfs,ulrd,25,612,6829,25,12
7,164,astr,hamm,7,8,25,7,5
7,164,astr,manh,55,90,273,55,5
7,164,bd,astrmanhastrmanh,33,110,332,30,6
7,164,bd,bfsrdulbfslurd,7,54,174,4,8
7,164,bfs,drlu,7,608,1907,7,8
7,164,bfs,drul,7,539,1697,7,7
7,164,bfs,ludr,7,512,1611,7,9
7,164,bfs,lurd,7,488,1535,7,7
7,164,bfs,rdlu,7,586,1837,7,7
7,164,bfs,rdul,7,517,1627,7,7
7,164,bfs,uldr,7,444,1403,7,7
7,164,bfs,ulrd,7,420,1327,7,7
7,164,dfs,drlu,25,1316,22576,25,23
7,164,dfs,drul,25,3377,89935,25,64
7,164,dfs,ludr,25,1177,20202,25,21
7,164,dfs,lurd,25,3298,88046,25,63
7,164,dfs,rdlu,25,2695,71125,25,63
7,164,dfs,rdul,25,2086,44124,25,39
7,164,dfs,uldr,25,726,7743,25,12
7,164,dfs,ulrd,25,417,3683,25,9
7,165,astr,hamm,77,374,1176,77,6
7,165,astr,manh,53,87,262,53,6
7,165,bd,astrmanhastrmanh,31,110,329,31,8
7,165,bd,bfsrdulbfslurd,7,54,174,4,8
7,165,bfs,drlu,7,464,1456,7,7
7,165,bfs,drul,7,464,1456,7,8
7,165,bfs,ludr,7,633,1989,7,13
7,165,bfs,lurd,7,564,1779,7,7
7,165,bfs,rdlu,7,396,1248,7,7
7,165,bfs,rdul,7,396,1248,7,7
7,165,bfs,uldr,7,633,1989,7,7
7,165,bfs,ulrd,7,564,1779,7,7
7,165,dfs,drlu,25,1109,19764,25,21
7,165,dfs,drul,25,3269,87831,25,64
7,165,dfs,ludr,25,1350,23014,25,23
7,165,dfs,lurd,25,3411,90150,25,67
7,165,dfs,rdlu,25,657,7082,25,12
7,165,dfs,rdul,25,387,3245,25,9
7,165,dfs,uldr,25,2759,71786,25,53
7,165,dfs,ulrd,25,2142,44562,25,39
7,166,astr,hamm,17,54,165,24,5
7,166,astr,manh,53,87,261,53,5
7,166,bd,astrmanhastrmanh,31,110,328,31,8
7,166,bd,bfsrdulbfslurd,7,54,179,4,7
7,166,bfs,drlu,7,398,1238,7,7
7,166,bfs,drul,7,434,1346,7,7
7,166,bfs,ludr,7,362,1137,7,9
7,166,bfs,lurd,7,362,1137,7,7
7,166,bfs,rdlu,7,398,1238,7,7
7,166,bfs,rdul,7,434,1346,7,7
7,166,bfs,uldr,7,396,1239,7,7
7,166,bfs,ulrd,7,396,1239,7,10
7,166,dfs,drlu,25,657,7290,25,13
7,166,dfs,drul,25,387,3453,25,9
7,166,dfs,ludr,25,1350,23016,25,23
7,166,dfs,lurd,25,3411,90152,25,67
7,166,dfs,rdlu,25,657,7079,25,12
7,166,dfs,rdul,25,387,3242,25,9
7,166,dfs,uldr,25,15219,993143,25,622
7,166,dfs,ulrd,25,4100,167364,25,115
7,167,astr,hamm,27,192,594,37,5
7,167,astr,manh,51,85,254,51,5
7,167,bd,astrmanhastrmanh,29,110,328,31,6
7,167,bd,bfsrdulbfslurd,7,54,177,4,8
7,167,bfs,drlu,7,486,1514,7,7
7,167,bfs,drul,7,344,1063,7,7
7,167,bfs,ludr,7,450,1413,7,7
7,167,bfs,lurd,7,450,1413,7,7
7,167,bfs,rdlu,7,486,1514,7,7
7,167,bfs,rdul,7,344,1063,7,7
7,167,bfs,uldr,7,309,966,7,7
7,167,bfs,ulrd,7,309,966,7,7
7,167,dfs,drlu,25,463,4141,25,10
7,167,dfs,drul,25,579,6602,25,12
7,167,dfs,ludr,25,4306,170930,25,115
7,167,dfs,lurd,25,15375,997486,25,605
7,167,dfs,rdlu,25,463,3930,25,9
7,167,dfs,rdul,25,579,6391,25,11
7,167,dfs,uldr,25,819,8882,25,14
7,167,dfs,ulrd,25,295,2110,25,9
7,168,astr,hamm,7,8,22,7,5
7,168,astr,manh,7,8,22,7,5
7,168,bd,astrmanhastrmanh,7,12,36,6,6
7,168,bd,bfsrdulbfslurd,7,56,180,4,7
7,168,bfs,drlu,7,328,1036,7,7
7,168,bfs,drul,7,332,1050,7,7
7,168,bfs,ludr,7,579,1814,7,8
7,168,bfs,lurd,7,695,2182,7,7
7,168,bfs,rdlu,7,447,1412,7,7
7,168,bfs,rdul,7,451,1426,7,7
7,168,bfs,uldr,7,583,1828,7,7
7,168,bfs,ulrd,7,699,2196,7,7
7,168,dfs,drlu,25,26,116,25,6
7,168,dfs,drul,25,16,87,25,6
7,168,dfs,ludr,25,1272,21610,25,21
7,168,dfs,lurd,25,3596,92642,25,65
7,168,dfs,rdlu,25,2497,68347,25,56
7,168,dfs,rdul,25,1996,42713,25,35
7,168,dfs,uldr,25,2690,71041,25,52
7,168,dfs,ulrd,25,2335,47713,25,39
7,169,astr,hamm,7,8,20,7,4
7,169,astr,manh,7,8,20,7,5
7,169,bd,astrmanhastrmanh,7,12,34,6,6
7,169,bd,bfsrdulbfslurd,7,34,112,4,7
7,169,bfs,drlu,7,203,618,7,6
7,169,bfs,drul,7,207,632,7,7
7,169,bfs,ludr,7,410,1270,7,9
7,169,bfs,lurd,7,410,1270,7,7
7,169,bfs,rdlu,7,203,618,7,6
7,169,bfs,rdul,7,207,632,7,7
7,169,bfs,uldr,7,414,1284,7,8
7,169,bfs,ulrd,7,414,1284,7,7
7,169,dfs,drlu,25,26,114,25,6
7,169,dfs,drul,25,16,85,25,6
7,169,dfs,ludr,25,1012,16514,25,19
7,169,dfs,lurd,25,3748,95458,25,69
7,169,dfs,rdlu,25,26,117,25,6
7,169,dfs,rdul,25,16,88,25,6
7,169,dfs,uldr,25,1018,16485,25,19
7,169,dfs,ulrd,25,3754,95429,25,70
7,170,astr,hamm,7,8,22,7,4
7,170,astr,manh,51,204,605,51,5
7,170,bd,astrmanhastrmanh,51,394,1175,51,7
7,170,bd,bfsrdulbfslurd,7,46,151,4,8
7,170,bfs,drlu,7,485,1522,7,7
7,170,bfs,drul,7,485,1522,7,8
7,170,bfs,ludr,7,267,830,7,7
7,170,bfs,lurd,7,309,954,7,7
7,170,bfs,rdlu,7,527,1646,7,7
7,170,bfs,rdul,7,527,1646,7,7
7,170,bfs,uldr,7,267,830,7,7
7,170,bfs,ulrd,7,309,954,7,7
7,170,dfs,drlu,25,4357,172277,25,113
7,170,dfs,drul,25,15425,999044,25,607
7,170,dfs,ludr,25,140,704,25,7
7,170,dfs,lurd,25,122,485,25,6
7,170,dfs,rdlu,25,14306,950031,25,585
7,170,dfs,rdul,25,6194,249265,25,155
7,170,dfs,uldr,25,140,704,25,7
7,170,dfs,ulrd,25,122,485,25,6
7,171,astr,hamm,7,8,22,7,5
7,171,astr,manh,7,8,22,7,4
7,171,bd,astrmanhastrmanh,7,12,36,6,6
7,171,bd,bfsrdulbfslurd,7,38,124,4,8
7,171,bfs,drlu,7,372,1154,7,7
7,171,bfs,drul,7,372,1154,7,9
7,171,bfs,ludr,7,226,694,7,7
7,171,bfs,lurd,7,246,752,7,6
7,171,bfs,rdlu,7,391,1208,7,7
7,171,bfs,rdul,7,391,1208,7,7
7,171,bfs,uldr,7,226,694,7,7
7,171,bfs,ulrd,7,246,752,7,6
7,171,dfs,drlu,25,3691,95060,25,70
7,171,dfs,drul,25,955,16119,25,18
7,171,dfs,ludr,25,140,704,25,7
7,171,dfs,lurd,25,122,485,25,7
7,171,dfs,rdlu,25,3720,95276,25,80
7,171,dfs,rdul,25,984,16335,25,19
7,171,dfs,uldr,25,140,704,25,7
7,171,dfs,ulrd,25,122,485,25,7
7,172,astr,hamm,7,8,24,7,5
7,172,astr,manh,7,21,59,7,5
7,172,bd,astrmanhastrmanh,7,36,106,7,6
7,172,bd,bfsrdulbfslurd,7,52,167,4,7
7,172,bfs,drlu,7,658,2068,7,8
7,172,bfs,drul,7,541,1698,7,7
7,172,bfs,ludr,7,470,1488,7,9
7,172,bfs,lurd,7,488,1540,7,7
7,172,bfs,rdlu,7,676,2120,7,7
7,172,bfs,rdul,7,560,1752,7,7
7,172,bfs,uldr,7,351,1112,7,7
7,172,bfs,ulrd,7,370,1166,7,7
7,172,dfs,drlu,25,2275,47344,25,40
7,172,dfs,drul,25,2630,70675,25,52
7,172,dfs,ludr,25,2019,42894,25,39
7,172,dfs,lurd,25,2555,68715,25,50
7,172,dfs,rdlu,25,3568,92460,25,70
7,172,dfs,rdul,25,1244,21431,25,23
7,172,dfs,uldr,25,140,706,25,7
7,172,dfs,ulrd,25,122,487,25,7
7,173,astr,hamm,7,8,22,7,5
7,173,astr,manh,7,23,64,7,5
7,173,bd,astrmanhastrmanh,7,40,118,7,6
7,173,bd,bfsrdulbfslurd,7,44,144,4,7
7,173,bfs,drlu,7,507,1588,7,8
7,173,bfs,drul,7,507,1588,7,7
7,173,bfs,ludr,7,289,896,7,9
7,173,bfs,lurd,7,287,888,7,7
7,173,bfs,rdlu,7,505,1580,7,7
7,173,bfs,rdul,7,505,1580,7,7
7,173,bfs,uldr,7,289,896,7,7
7,173,bfs,ulrd,7,287,888,7,7
7,173,dfs,drlu,25,6171,249183,25,156
7,173,dfs,drul,25,6006,244708,25,153
7,173,dfs,ludr,25,92,403,25,7
7,173,dfs,lurd,25,170,786,25,7
7,173,dfs,rdlu,25,15455,999126,25,653
7,173,dfs,rdul,25,4387,172359,25,112
7,173,dfs,uldr,25,92,403,25,7
7,173,dfs,ulrd,25,170,786,25,7
7,174,astr,hamm,11,23,71,11,5
7,174,astr,manh,11,27,80,11,5
7,174,bd,astrmanhastrmanh,11,46,136,10,6
7,174,bd,bfsrdulbfslurd,7,66,209,4,8
7,174,bfs,drlu,7,541,1698,7,7
7,174,bfs,drul,7,658,2068,7,8
7,174,bfs,ludr,7,350,1108,7,11
7,174,bfs,lurd,7,370,1166,7,7
7,174,bfs,rdlu,7,561,1756,7,7
7,174,bfs,rdul,7,678,2126,7,7
7,174,bfs,uldr,7,468,1482,7,7
7,174,bfs,ulrd,7,488,1540,7,7
7,174,dfs,drlu,25,1216,21349,25,22
7,174,dfs,drul,25,2282,47493,25,37
7,174,dfs,ludr,25,92,405,25,7
7,174,dfs,lurd,25,170,788,25,7
7,174,dfs,rdlu,25,2657,70757,25,54
7,174,dfs,rdul,25,2304,47426,25,37
7,174,dfs,uldr,25,2525,68633,25,54
7,174,dfs,ulrd,25,2044,42976,25,36
7,175,astr,hamm,7,8,22,7,5
7,175,astr,manh,13,40,117,13,5
7,175,bd,astrmanhastrmanh,13,72,213,12,7
7,175,bd,bfsrdulbfslurd,7,38,124,4,7
7,175,bfs,drlu,7,372,1154,7,7
7,175,bfs,drul,7,372,1154,7,7
7,175,bfs,ludr,7,226,694,7,13
7,175,bfs,lurd,7,246,752,7,6
7,175,bfs,rdlu,7,392,1212,7,10
7,175,bfs,rdul,7,392,1212,7,7
7,175,bfs,uldr,7,226,694,7,6
7,175,bfs,ulrd,7,246,752,7,6
7,175,dfs,drlu,25,955,16253,25,20
7,175,dfs,drul,25,3691,95194,25,72
7,175,dfs,ludr,25,92,403,25,7
7,175,dfs,lurd,25,170,786,25,7
7,175,dfs,rdlu,25,985,16201,25,17
7,175,dfs,rdul,25,3721,95142,25,67
7,175,dfs,uldr,25,92,403,25,6
7,175,dfs,ulrd,25,170,786,25,7
7,176,astr,hamm,7,8,24,7,4
7,176,astr,manh,7,11,32,7,5
7,176,bd,astrmanhastrmanh,7,16,49,5,6
7,176,bd,bfsrdulbfslurd,7,38,125,4,7
7,176,bfs,drlu,7,437,1375,7,8
7,176,bfs,drul,7,437,1375,7,7
7,176,bfs,ludr,7,463,1449,7,8
7,176,bfs,lurd,7,360,1111,7,7
7,176,bfs,rdlu,7,330,1024,7,6
7,176,bfs,rdul,7,330,1024,7,7
7,176,bfs,uldr,7,463,1449,7,7
7,176,bfs,ulrd,7,360,1111,7,7
7,176,dfs,drlu,25,6076,247991,25,162
7,176,dfs,drul,25,9079,478688,25,294
7,176,dfs,ludr,25,753,8325,25,13
7,176,dfs,lurd,25,278,1846,25,8
7,176,dfs,rdlu,25,3663,94792,25,67
7,176,dfs,rdul,25,927,15985,25,17
7,176,dfs,uldr,25,753,8459,25,13
7,176,dfs,ulrd,25,278,1980,25,8
7,177,astr,hamm,7,8,23,7,4
7,177,astr,manh,7,11,31,7,5
7,177,bd,astrmanhastrmanh,7,16,48,5,6
7,177,bd,bfsrdulbfslurd,7,38,124,4,8
7,177,bfs,drlu,7,347,1074,7,7
7,177,bfs,drul,7,347,1074,7,7
7,177,bfs,ludr,7,263,808,7,8
7,177,bfs,lurd,7,270,828,7,7
7,177,bfs,rdlu,7,354,1094,7,7
7,177,bfs,rdul,7,354,1094,7,7
7,177,bfs,uldr,7,263,808,7,6
7,177,bfs,ulrd,7,270,828,7,7
7,177,dfs,drlu,25,3654,94439,25,65
7,177,dfs,drul,25,917,15632,25,17
7,177,dfs,ludr,25,753,8325,25,14
7,177,dfs,lurd,25,278,1846,25,7
7,177,dfs,rdlu,25,3663,94791,25,71
7,177,dfs,rdul,25,927,15984,25,18
7,177,dfs,uldr,25,753,8459,25,13
7,177,dfs,ulrd,25,278,1980,25,8
7,178,astr,hamm,7,8,23,7,5
7,178,astr,manh,7,8,23,7,5
7,178,bd,astrmanhastrmanh,7,12,37,6,6
7,178,bd,bfsrdulbfslurd,7,38,124,4,7
